id,uuid,status,replica_uuid,persona_uuid,context_override,owner_id,webhook_url,is_deleted,created_at,updated_at
940057,c10e9051dc95,ended,r2efcb76c16f,pipecat0,,51789,,FALSE,2025-04-03 14:36:54,2025-04-03 14:39:59
1111163,c8381c104cc6,ended,rb17cf590e15,,,13961,,FALSE,2025-04-22 16:04:45,2025-04-22 16:09:55
1891295,c0b97f6d6bb9b4fa,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-08-13 11:38:23,2025-08-13 11:38:37
1401594,c3108c7ca57c,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-02 9:15:17,2025-06-02 9:18:35
1961779,c1de640ba60814a6,ended,rf4703150052,p0f105b5b82e,,100191,,FALSE,2025-08-25 10:00:28,2025-08-25 10:00:36
2025376,c4afbcafaf41741e,ended,r4c41453d2,p2e071dafd48,,5514,,FALSE,2025-09-04 3:54:14,2025-09-04 3:54:48
2061063,c34c1d356e7eb413,ended,rb011dc39e53,p6eb5b58c374,,81620,,FALSE,2025-09-09 12:02:58,2025-09-09 12:28:25
1072529,ca8e5e07fd9e,ended,r27d33821d8b,p0f105b5b82e,,1,,FALSE,2025-04-16 12:03:09,2025-04-16 12:03:58
758570,c354ad916550,ended,ref226fe7e,p55938200257,,47197,,TRUE,2025-03-14 17:53:37,2025-03-14 20:25:55
448411,c4ecefbd7a66,ended,r79e1c033f,p90b410ee40a,,5514,,FALSE,2025-01-21 5:49:21,2025-01-21 5:49:44
422127,c7537e65543f,ended,ra63a5b414a8,p1ff1f15fb84,,21152,,FALSE,2025-01-13 16:44:44,2025-01-13 16:44:58
1526994,c202e0ad1e2d1476,ended,rad0ecbe0452,p6e61eba2ff4,,49705,,FALSE,2025-06-15 5:45:39,2025-06-15 5:46:25
444629,cea194d72594,ended,r79e1c033f,p1cad3b93dcb,,5514,,FALSE,2025-01-20 5:35:19,2025-01-20 5:35:41
1409757,c85872cd018f,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-02 17:16:07,2025-06-02 17:18:35
444543,ccbec7efd77c,ended,r79e1c033f,p473daadbec6,,5514,,FALSE,2025-01-20 4:49:43,2025-01-20 4:50:06
707001,c5a12dd34469,ended,r43d31a795,,,28138,,FALSE,2025-03-08 23:41:33,2025-03-08 23:46:39
1033867,c84fc1715a28,ended,ra8ff790c2af,,,30800,,FALSE,2025-04-11 10:40:35,2025-04-11 10:41:44
1123362,cf373ff6db59,ended,re578b83db13,pb8bb46b,,60426,,FALSE,2025-04-24 3:41:54,2025-04-24 3:43:15
597946,c3772353b476,ended,r79e1c033f,p9a95912,,1,,FALSE,2025-02-22 1:53:56,2025-02-22 1:55:39
1338478,c25beec76e2e,ended,r105cfc41a,p4ea47d53b90,,41885,,FALSE,2025-05-30 5:47:28,2025-05-30 5:48:36
1819953,cce31e543b64849d,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-08-01 19:01:08,2025-08-01 19:01:43
1571763,cb68df9f732c04b3,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-22 15:32:21,2025-06-22 15:33:54
1802570,cc3e7da3cd24c43e,ended,r1a4e22fa0d9,p1deab8a59a1,,95258,,FALSE,2025-07-30 12:32:02,2025-07-30 12:52:30
1693962,c797578f620684f7,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-07-12 19:21:20,2025-07-12 19:23:01
1626022,c33cdd47ea32c4d3,ended,rfe12d8b9597,,,74701,,TRUE,2025-06-30 19:43:25,2025-06-30 19:43:52
1088141,cac405335fb2,ended,r237ab61a2c0,pd063042cce6,,40858,,FALSE,2025-04-18 15:28:40,2025-04-18 15:29:16
1516128,cccce26dda5fa4da,ended,rec1dc66f266,pa026a9356fc,,70773,,FALSE,2025-06-13 5:43:16,2025-06-13 5:43:47
1833940,cfbac1f9f6e204f9,ended,rdcf42a82d03,p0bbad2460f3,,63208,,FALSE,2025-08-04 23:01:06,2025-08-04 23:03:37
379933,cb9da8037f27,ended,r79e1c033f,p9a95912,,1,,FALSE,2025-01-06 17:23:16,2025-01-06 17:25:44
1408107,c3f695c2d9cf,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-06-02 15:42:48,2025-06-02 15:44:43
1383814,ccacd549b869,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-01 12:42:33,2025-06-01 12:47:39
1711278,ca139c5523cdf474,ended,r9fa0878977a,p6284564a1b1,,87219,,FALSE,2025-07-15 17:31:48,2025-07-15 17:36:55
468547,c89d4d7dd012,ended,r79e1c033f,p9a95912,,1,,FALSE,2025-01-26 5:46:11,2025-01-26 5:48:48
1738202,c591fa386b2124e7,ended,r9d30b0e55ac,p2a129152515,,87854,,TRUE,2025-07-19 10:07:40,2025-07-19 10:26:43
1127669,ca71dcad32cf,ended,r480d254890a,pc5f0fe73a2a,,2769,,FALSE,2025-04-24 15:03:41,2025-04-24 15:04:16
1613776,cd97b9d64b46c478,ended,rf4703150052,p944bcdb0819,,82738,,FALSE,2025-06-29 9:44:55,2025-06-29 9:47:12
1639339,cec86b0f86ffe4c1,ended,r1346fe9e055,p48e91d68b14,,63208,,FALSE,2025-07-02 15:54:00,2025-07-02 15:54:18
1482234,c840b864cac4a4a9,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-06-09 1:03:35,2025-06-09 1:05:08
1381570,c36260d29af8,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-01 10:15:50,2025-06-01 10:16:12
1759225,c8587554ea5684de,ended,r4317e64d25a,p5e2a32143c1,,93324,,FALSE,2025-07-23 6:15:37,2025-07-23 6:16:17
552364,c97765662833,ended,r444b592d71a,p8ac3054428a,,34453,,FALSE,2025-02-14 4:35:19,2025-02-14 4:39:30
607440,c5746bf49448,ended,r79e1c033f,,,37087,,TRUE,2025-02-23 21:24:33,2025-02-23 22:21:15
1445232,c36f70f2f54b94be,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-04 8:50:55,2025-06-04 8:56:00
2013228,cbadacde562d345e,ended,r6ca16dbe104,p7fb0be3,,101714,,FALSE,2025-09-02 17:10:29,2025-09-02 17:11:56
1100426,c4586b4ddde3,ended,r480d254890a,p28212060ac1,,5514,,FALSE,2025-04-21 8:43:39,2025-04-21 8:44:14
613347,c995c3dcfccf,ended,r79e1c033f,p9a95912,,1,,FALSE,2025-02-24 17:27:29,2025-02-24 17:30:19
1502165,c328a87965ec445f,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-11 11:20:48,2025-06-11 11:21:35
792191,c91d79b981fe,ended,r480d254890a,p2d43520548a,,5514,,FALSE,2025-03-19 10:50:48,2025-03-19 10:51:23
561906,cea2992d218f,ended,r4c41453d2,p2fbd605,,39540,,FALSE,2025-02-16 10:56:58,2025-02-16 10:59:27
1902918,c72e064f1d3144c5,ended,r7f79b618db4,p419b83d948d,,81301,,FALSE,2025-08-14 23:01:07,2025-08-14 23:02:06
2053679,c581c853e45cf43e,ended,rd3ba0f30551,p4f41f712417,,12243,,FALSE,2025-09-08 14:28:32,2025-09-08 14:31:50
666306,cddffd62a4a7,ended,r4c41453d2,pa5127059a1b,,41885,,FALSE,2025-03-04 9:08:28,2025-03-04 9:09:17
1227272,cb237922c442,ended,r99ceb447442,pe0095ca0ff3,,48715,,FALSE,2025-05-12 3:07:28,2025-05-12 3:12:33
936546,c0c8c2e9ffa9,ended,r27d33821d8b,p0f105b5b82e,,1,,FALSE,2025-04-03 6:45:21,2025-04-03 6:45:50
1376315,c6b42813a89a,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-01 4:40:47,2025-06-01 4:43:06
1646751,c5ecd314b1da2444,ended,r70c81a0519b,p5fd8a76965b,,86668,,FALSE,2025-07-03 17:17:00,2025-07-03 17:18:00
746141,c4a5894be462,ended,r45b4512d8b5,p26649569a94,,13316,,FALSE,2025-03-13 7:55:57,2025-03-13 8:01:03
1566160,c89c09053829d465,ended,r4c41453d2,p4d3987305ef,,5514,,FALSE,2025-06-21 2:27:51,2025-06-21 2:28:25
1696812,c95935ce30753443,ended,r85eec5b9a11,p55c937d76e0,,14930,,FALSE,2025-07-13 18:36:58,2025-07-13 18:37:25
1359089,cabc0fe8f9a6,ended,r4d112d79698,pbe434cd241d,,41885,,FALSE,2025-05-31 3:37:46,2025-05-31 3:38:05
886741,caca18d45c1e,ended,r4c41453d2,peda7cb166f0,,5514,,FALSE,2025-03-28 13:28:09,2025-03-28 13:28:44
915188,cbcf18194114,ended,r4c41453d2,pe29d9604417,,5514,,FALSE,2025-03-31 16:47:00,2025-03-31 16:47:35
1631476,ceb04653191ee492,ended,r480d254890a,pe2ce1833f44,,5514,,FALSE,2025-07-01 14:53:07,2025-07-01 14:53:41
2063706,c6dbe3ae8efa3452,ended,r68fe8906e53,pc13f4543f91,,95509,,FALSE,2025-09-09 18:00:37,2025-09-09 18:01:07
685875,c00b282a7ad2,ended,r4c41453d2,p313009816ce,,5514,,FALSE,2025-03-06 21:22:40,2025-03-06 21:23:14
1575163,c1dcd5dd8b8bf4fd,ended,r480d254890a,p63362ece8fc,,5514,,FALSE,2025-06-23 9:41:11,2025-06-23 9:41:45
1857672,c8d816b841f8344a,ended,rca8a38779a8,,,50262,,FALSE,2025-08-07 19:38:22,2025-08-07 19:41:12
933618,c972130a0e2c,ended,r27d33821d8b,p0f105b5b82e,,1,,FALSE,2025-04-02 21:07:46,2025-04-02 21:08:28
1900173,c370f280fde2c43b,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-08-14 15:02:14,2025-08-14 15:07:21
1923179,c6fe17fca71dc4a4,ended,r480d254890a,pa2c1fa04865,,5514,,FALSE,2025-08-19 5:26:58,2025-08-19 5:27:32
1813296,cb3d07c068891466,ended,r480d254890a,p262494799cc,,5514,,FALSE,2025-07-31 19:25:59,2025-07-31 19:26:34
649060,c9fc3eb7a878,ended,r79e1c033f,p9a95912,,1,,FALSE,2025-03-01 15:22:20,2025-03-01 15:25:18
1439265,cca2ad85ac6bc447,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-04 2:49:27,2025-06-04 2:51:56
650057,c35d8a1d09b4,ended,r4c41453d2,p00e07f83417,,36544,,FALSE,2025-03-01 20:09:09,2025-03-01 20:10:50
1521871,ca2f51ca8715c440,ended,r9d30b0e55ac,p48e4fdacbe3,,74404,,FALSE,2025-06-14 1:33:57,2025-06-14 1:34:19
1941494,cf69932a86f3d470,ended,r13e554ebaa3,p82d609f1748,,537,,FALSE,2025-08-21 11:32:31,2025-08-21 11:35:14
652393,caabed418b8a,ended,r4c41453d2,pc03c40057ad,,5514,,FALSE,2025-03-02 9:25:47,2025-03-02 9:26:22
1970487,c2c3138ea913e4a9,ended,rf4703150052,pdced222244b,,70129,,FALSE,2025-08-26 11:58:05,2025-08-26 11:58:23
1885265,cab66aa29190840e,ended,r62baeccd777,p72bafe6bb9a,,21000,,FALSE,2025-08-12 16:29:26,2025-08-12 16:31:42
1927096,c7d6188ac8dac468,ended,r6ca16dbe104,pffaf50fbd05,,77977,,FALSE,2025-08-19 16:11:17,2025-08-19 16:14:52
1630742,c603978eeae79456,ended,r38028d29e0b,pef687675455,,24487,,FALSE,2025-07-01 13:10:49,2025-07-01 13:12:51
1383459,c755aa4ea52b,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-01 12:18:21,2025-06-01 12:20:39
1666793,cb04c7512c63849f,ended,rfb51183fe,pf7ee746fd8a,,82686,,FALSE,2025-07-08 10:51:59,2025-07-08 10:57:05
502140,ce0fb29101a4,ended,r4c41453d2,,,37575,,TRUE,2025-02-03 8:58:03,2025-02-03 8:58:29
1644994,c617b14c07ad243e,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-07-03 12:02:57,2025-07-03 12:03:04
1352844,cf05570d2b16,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-05-30 18:42:15,2025-05-30 18:47:21
1608905,ced8bde59de874ee,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-28 13:25:29,2025-06-28 13:25:33
1549917,c2fcffe8ee8cb4b3,ended,r480d254890a,p69c323bb718,,5514,,FALSE,2025-06-18 17:17:46,2025-06-18 17:18:20
1044273,c123edf226ee,ended,r4c41453d2,p3d78ae275f6,,5514,,FALSE,2025-04-12 20:36:41,2025-04-12 20:37:16
1456785,c3aafd734ced240f,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-05 6:57:21,2025-06-05 6:57:25
535836,c74c555aae3d,ended,r4c41453d2,p5908033a654,,5514,,FALSE,2025-02-11 5:23:20,2025-02-11 5:23:54
1350999,c04bed8da28d,ended,r17279254857,pa6eb1a48834,,55823,,FALSE,2025-05-30 17:13:27,2025-05-30 17:16:36
1419329,cbd2f35334aa,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-03 3:17:07,2025-06-03 3:22:12
1349314,c2f4ec7740d5,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-05-30 15:51:32,2025-05-30 15:56:38
1523766,ce23acab6ccd6440,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-06-14 11:36:35,2025-06-14 11:36:47
1221053,ce4ccfb76bc0,ended,rc2146c13e81,pdced222244b,,48948,,TRUE,2025-05-10 2:23:12,2025-05-10 11:47:43
1946640,cdd44920f3509411,ended,rb17cf590e15,p9ec3e945c3f,,5514,,FALSE,2025-08-22 3:22:48,2025-08-22 3:23:26
760398,cea8766b1020,ended,rb17cf590e15,p0f105b5b82e,,1,,FALSE,2025-03-14 23:13:19,2025-03-14 23:16:07
1748729,cf4f2cbf2fb964e1,ended,rb17cf590e15,p9ec3e945c3f,,2769,,FALSE,2025-07-21 18:12:54,2025-07-21 18:13:30
1884922,cce2de059a745469,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-08-12 15:41:37,2025-08-12 15:46:14
1233581,c06815124b18,ended,rb17cf590e15,,,62815,,FALSE,2025-05-13 6:29:55,2025-05-13 6:35:01
1504083,c4bc4933d2eb4429,ended,r2af5908865f,,,47197,,FALSE,2025-06-11 15:24:04,2025-06-11 15:29:11
1355630,c0ff384ec549,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-05-30 21:39:43,2025-05-30 21:40:40
1779725,c7b9d51b4a7444c1,ended,r480d254890a,pcd7d11261d6,,5514,,FALSE,2025-07-26 14:40:24,2025-07-26 14:40:58
763512,c13fe3044883,ended,r79e1c033f,p9a95912,,38670,,FALSE,2025-03-15 13:33:55,2025-03-15 13:35:29
1571751,cf6c135168d854fe,ended,r4c41453d2,p682db428d4c,,5514,,FALSE,2025-06-22 15:28:00,2025-06-22 15:28:34
1460810,c6d400c047b794ea,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-05 16:39:48,2025-06-05 16:44:54
1549352,ca2ab30f0e2c6436,ended,r4c41453d2,p2fbd605,,75860,,FALSE,2025-06-18 15:54:11,2025-06-18 15:56:23
1988039,cf7591ffda419404,ended,r5fa54b7aac8,p818d1a2930d,,100652,,FALSE,2025-08-28 16:35:06,2025-08-28 16:35:32
1732413,c811bf433c4f9431,ended,r4317e64d25a,p856b3abda80,,65982,,FALSE,2025-07-18 15:20:52,2025-07-18 15:21:05
1391652,cda70c131ca0,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-01 21:17:48,2025-06-01 21:18:22
705096,ca0ed84c5b5d,ended,r8d0d5ec467f,pd43ffef,,42436,,FALSE,2025-03-08 17:10:00,2025-03-08 17:13:34
1605093,caac697d1372f472,ended,rb17cf590e15,,,82241,,FALSE,2025-06-27 20:46:32,2025-06-27 20:53:25
709944,ced12808aafc,ended,rfb51183fe,p88964a7,,103,,FALSE,2025-03-09 11:39:52,2025-03-09 11:40:59
1377909,c7e643229f12,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-01 6:23:52,2025-06-01 6:24:14
2058991,c0380639a29f54b6,ended,rb17cf590e15,p9ec3e945c3f,,5514,,FALSE,2025-09-09 6:06:51,2025-09-09 6:08:20
1028814,c7b5a0afb775,ended,r4c41453d2,pa1d1d95bad6,,5514,,FALSE,2025-04-10 20:51:00,2025-04-10 20:51:36
1565390,c55c6095d4f17490,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-06-20 22:32:27,2025-06-20 22:34:03
1356466,caf1dee88211,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-05-30 23:18:07,2025-05-30 23:18:13
640930,ca2877aedd2f,ended,r469a46ef416,p40a89327526,,1,,FALSE,2025-02-28 5:16:48,2025-02-28 5:18:01
1966840,cd0e5443f745b415,ended,r4c41453d2,p3d31fc6a711,,5514,,FALSE,2025-08-26 0:23:16,2025-08-26 0:23:49
2021241,cab9438b21a78429,ended,r70c81a0519b,p9f8607aa041,,50732,,FALSE,2025-09-03 16:19:06,2025-09-03 16:19:17
1434031,c47aa049c951d402,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-03 18:50:00,2025-06-03 18:55:05
1643439,c48ce0e21ac4a40f,ended,rf4703150052,pf14a63bb5e6,,55180,,FALSE,2025-07-03 8:32:53,2025-07-03 8:38:18
1795829,cdabb168ba18542f,ended,rf4703150052,p48fdf065d6b,,47312,,FALSE,2025-07-29 16:36:50,2025-07-29 16:37:07
1819325,c71c31d970d59436,ended,r4c41453d2,p50ab390989f,,5514,,FALSE,2025-08-01 17:11:27,2025-08-01 17:12:01
859177,ce4e7d16753d,ended,r148a0601c65,pd315dffae15,,23021,,FALSE,2025-03-27 8:34:34,2025-03-27 8:34:57
1258424,c863c068eed2,ended,r79e1c033f,p9a95912,,65248,,FALSE,2025-05-16 6:19:00,2025-05-16 6:24:05
1295635,c765d56717b7,ended,r4c41453d2,p50b82b0265d,,5514,,FALSE,2025-05-23 8:30:08,2025-05-23 8:30:45
2012540,cb0cea7b37b59406,ended,r6ae5b6efc9d,p6311c3fbf24,,47312,,FALSE,2025-09-02 15:26:37,2025-09-02 15:30:59
1537534,ce7020b91d9d449f,ended,rb17cf590e15,p84570c78f52,,77157,,FALSE,2025-06-17 3:14:08,2025-06-17 3:15:06
1685323,ca47c3e8b406c4af,ended,rd8e5142371b,p3ec9467f4a1,,62815,,FALSE,2025-07-11 4:29:50,2025-07-11 4:33:41
1259617,c07860faac72,ended,rb17cf590e15,,,48881,,FALSE,2025-05-16 10:59:44,2025-05-16 11:02:15
1799721,c9ab32cbfead2407,ended,rfe12d8b9597,pdced222244b,,93085,,FALSE,2025-07-30 4:59:10,2025-07-30 5:00:29
1930313,c8edb684d623b416,ended,rdc96ac37313,pe0283e7d8f7,,69207,,FALSE,2025-08-20 0:34:29,2025-08-20 0:34:58
1118154,c94d732ad52b,ended,r4c41453d2,p475cbeebcdb,,5514,,FALSE,2025-04-23 13:42:55,2025-04-23 13:43:30
1998602,ce8b849f99ebe481,ended,rdc96ac37313,pe0283e7d8f7,,69207,,FALSE,2025-08-30 17:32:48,2025-08-30 17:33:22
1395023,c80bf15eafca,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-02 2:30:38,2025-06-02 2:35:43
744772,c80601d1cded,ended,r4c41453d2,p2aaddaf1c97,,5514,,FALSE,2025-03-13 3:54:10,2025-03-13 3:54:45
1541568,cb2498a1b87e6470,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-17 15:03:08,2025-06-17 15:08:13
1922291,c7c5de07ddd76407,ended,r480d254890a,p6c3e39acd73,,5514,,FALSE,2025-08-18 23:36:41,2025-08-18 23:37:14
1796229,cca05223292c4414,ended,r1f34871f3b8,p60c1f9fc179,,56720,,TRUE,2025-07-29 17:27:35,2025-07-29 17:29:55
377693,c28a77144065,ended,ra8f6684f6d1,p88964a7,,89,,FALSE,2025-01-06 4:27:16,2025-01-06 4:32:19
1428714,cd83fd0ffd90,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-03 13:02:53,2025-06-03 13:07:59
784092,cc1fdef3dff7,ended,r0e341823b41,p8a72a2d740c,,48287,,FALSE,2025-03-18 15:09:05,2025-03-18 15:09:29
2045607,c75eee001414e43d,ended,rb67667672ad,pb1c04587695,,75718,,FALSE,2025-09-07 0:46:46,2025-09-07 0:51:54
940631,c8aec610f01f,ended,r4c41453d2,p1231830894f,,5514,,FALSE,2025-04-03 15:41:11,2025-04-03 15:41:47
1691558,cf290180bc29848e,ended,rb17cf590e15,p9ec3e945c3f,,5514,,FALSE,2025-07-11 23:08:00,2025-07-11 23:09:26
1335986,c0dae8a33b60,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-05-30 2:45:39,2025-05-30 2:50:45
1942415,c3699ee5402814fd,ended,rec4a4153a78,pabcc8b9f42e,,81434,,FALSE,2025-08-21 13:32:33,2025-08-21 13:32:49
1959528,c8593c026b4594d9,ended,r6ae5b6efc9d,p1b06420cfdc,,100118,,FALSE,2025-08-25 1:37:32,2025-08-25 1:39:14
1777124,ca92da98d3be3447,ended,r92debe21318,pc53038f1cfe,,79159,,FALSE,2025-07-25 18:54:12,2025-07-25 18:56:45
1031841,c35fbdc9e0f2,ended,r4c41453d2,p97b59193809,,5514,,FALSE,2025-04-11 6:12:19,2025-04-11 6:12:55
1446113,cb3c1977186df4ad,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-04 9:43:44,2025-06-04 9:48:49
1120432,cfe3138ae667,ended,r4c41453d2,pfaa2a067a8d,,5514,,FALSE,2025-04-23 18:08:56,2025-04-23 18:09:31
1678337,cbecfc53b50cb41d,ended,r4317e64d25a,p5d11710002a,,88258,,FALSE,2025-07-10 2:17:51,2025-07-10 2:19:48
1951278,cfb9327827bad407,ended,r6ae5b6efc9d,pc55154f229a,,99694,,FALSE,2025-08-22 18:54:08,2025-08-22 19:00:01
1438337,c9b9dcbca94b741d,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-04 1:55:02,2025-06-04 2:00:07
1965621,c52a507aaad34487,ended,rb54819da0d5,p81e3f7912f5,,37833,,FALSE,2025-08-25 19:40:27,2025-08-25 19:41:25
1591052,c6cb081f4ec124d2,ended,r7c572d72189,p3b9c38e0fc5,,36845,,FALSE,2025-06-25 17:45:08,2025-06-25 17:50:13
810550,cb9039259075,ended,r79e1c033f,p9a95912,,42883,,FALSE,2025-03-21 11:10:02,2025-03-21 11:10:48
606293,cbe100ab4d33,ended,r480d254890a,pf4c101b94d4,,5514,,FALSE,2025-02-23 17:06:00,2025-02-23 17:06:34
1768246,cc588f066230e471,ended,r99e19071cc2,pbe8e3611c13,,86443,,FALSE,2025-07-24 11:27:15,2025-07-24 11:28:23
1586687,ca530ffa22a92451,ended,r9fa0878977a,pf10d33a6296,,55396,,FALSE,2025-06-25 3:22:30,2025-06-25 3:27:35
1227310,cc26df0daec8,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-05-12 3:24:50,2025-05-12 3:29:50
1910359,c404bd751cadf4bc,ended,r660c4f3ba,pc1fdada4034,,98598,,FALSE,2025-08-16 10:56:48,2025-08-16 11:13:14
1888591,c1ba09799aaf2409,ended,r0d5cc211861,pfde0348078a,,22893,,FALSE,2025-08-13 0:57:42,2025-08-13 1:24:01
1646842,c21315198b11a4b4,ended,rf4703150052,p2fd199c22b0,,55180,,FALSE,2025-07-03 17:35:23,2025-07-03 17:40:29
1941837,c8d163cbde884407,ended,rb5027622dbb,p40252e6adb2,,94854,,FALSE,2025-08-21 12:25:49,2025-08-21 12:28:10
688573,c8c48b513730,ended,r0e341823b41,p7077d74aa4b,,43976,,FALSE,2025-03-07 2:49:56,2025-03-07 2:51:19
731023,c0c007f3abf7,ended,ra54d1d861,p272f21deac9,,33807,,FALSE,2025-03-11 17:22:23,2025-03-11 17:22:40
1722620,c89795aede7d94a4,ended,rc2146c13e81,pdced222244b,,537,,FALSE,2025-07-17 9:56:23,2025-07-17 10:01:29
1576836,c3a07bcec69e04c0,ended,rf4703150052,p0f105b5b82e,,1,,FALSE,2025-06-23 15:27:27,2025-06-23 15:29:32
1148574,c9757bdecb69,ended,ra292c09b174,p7400908ce93,,24487,,FALSE,2025-04-28 9:28:45,2025-04-28 9:35:37
419604,c8dfbc008d51,ended,r79e1c033f,p5317866,,5514,,FALSE,2025-01-12 15:34:15,2025-01-12 15:36:19
587955,c1781a36ddab,ended,r79e1c033f,p913434b3302,,5514,,FALSE,2025-02-20 22:49:21,2025-02-20 22:49:56
1967521,c7293451d82ce430,ended,rf4703150052,p48fdf065d6b,,100338,,FALSE,2025-08-26 4:06:25,2025-08-26 4:07:25
1433033,cc2fde8e1f8b,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-03 17:36:02,2025-06-03 17:41:08
1530607,c960c15ba6fd9409,ended,r4c41453d2,pe9916319bee,,5514,,FALSE,2025-06-16 0:54:33,2025-06-16 0:55:06
1492609,c51dc1d85ecff482,ended,r9fa0878977a,pc34a1b2b7df,,73948,,FALSE,2025-06-10 9:39:19,2025-06-10 9:39:26
1278461,cf6de01772b8,ended,rf4703150052,p04fc67cab33,,68381,,FALSE,2025-05-20 12:54:50,2025-05-20 12:55:04
1418556,c37a797d4eaf,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-03 2:21:13,2025-06-03 2:26:19
1945773,c198a3acf4aa3464,ended,rca8a38779a8,p3dab1e35b01,,32682,,FALSE,2025-08-21 22:56:15,2025-08-21 23:00:04
1320693,cb378247e875,ended,r9fa0878977a,pef2fc10d529,,69859,,FALSE,2025-05-28 6:55:19,2025-05-28 7:00:26
1318147,c2f7c1af9ccb,ended,ra066ab28864,pf0d7a15d67e,,70163,,FALSE,2025-05-27 18:36:46,2025-05-27 18:36:58
729288,c5532075310c,ended,r14ea4b254d5,p69e22fc673a,,45173,,TRUE,2025-03-11 14:17:24,2025-03-11 14:51:58
1235584,cea88d0612e7,ended,rf01eccaf1,p4eb4f81c86a,,16834,,FALSE,2025-05-13 11:50:34,2025-05-13 11:50:44
1451757,c39480de4485a47d,ended,r92debe21318,p8761adf6aff,,65982,,FALSE,2025-06-04 15:16:00,2025-06-04 15:17:56
1972264,ce2bd86f8297c49d,ended,r9490b65c724,p9ee84cf853f,,29191,,FALSE,2025-08-26 15:01:04,2025-08-26 15:04:46
1376176,c6d3229b09a7,ended,r43b10cce517,p9ae12000c97,,69162,,FALSE,2025-06-01 4:31:40,2025-06-01 4:36:46
1663766,c06ffb4d9ceeb4f2,ended,r480d254890a,p14a7012111d,,5514,,FALSE,2025-07-07 21:51:30,2025-07-07 21:52:04
711257,c5a281273ed0,ended,r0e341823b41,pipecat0,,44684,,FALSE,2025-03-09 16:13:49,2025-03-09 16:18:54
1159918,cbc87f917bd0,ended,r6ca16dbe104,pf93a1a8f2ee,,54473,,FALSE,2025-04-29 20:57:12,2025-04-29 21:03:58
2044145,cbd62156015944a3,ended,r0c2f2671f74,p40f0191d3da,,24105,,FALSE,2025-09-06 15:22:12,2025-09-06 15:27:17
508317,c22b613f3151,ended,r79e1c033f,p9a95912,,36750,,FALSE,2025-02-04 15:18:58,2025-02-04 15:19:35
1072638,cfe99c18a025,ended,r237ab61a2c0,pd063042cce6,,40858,,FALSE,2025-04-16 12:19:34,2025-04-16 14:21:32
1526920,cd63ffc04e81841e,ended,r43b10cce517,pcca912ab715,,69162,,FALSE,2025-06-15 5:12:55,2025-06-15 5:17:59
1638509,c6f9f111c7d604c4,ended,r590584193,p1250d420709,,45461,,FALSE,2025-07-02 14:04:25,2025-07-02 14:07:18
819824,c1288cc8a5ad,ended,raff7843cc3d,pipecat0,,49348,,FALSE,2025-03-22 17:08:02,2025-03-22 17:09:15
